gene_id,gene_name,n_alu_plus,n_alu_minus,te_median_alu_plus,te_median_alu_minus,diff,pct_change
ENSG00000083312,TNPO1,1,8,2.74914,2.03493,0.714215,35.0979
ENSG00000083520,DIS3,2,2,6.16813,3.42969,2.73844,79.8451
ENSG00000083544,TDRD3,1,6,1.30305,1.02437,0.27868,27.2049
ENSG00000083799,CYLD,1,9,0.824542,0.696692,0.12785,18.351
ENSG00000083807,SLC27A5,1,1,0.570158,0.778039,-0.207881,-26.7186
ENSG00000083844,ZNF264,1,3,0.651982,0.571472,0.08051,14.0882
ENSG00000083896,YTHDC1,1,5,4.62055,2.62611,1.99443,75.9462
ENSG00000083937,CHMP2B,2,3,4.81974,6.07056,-1.25082,-20.6046
ENSG00000084072,PPIE,2,8,6.15322,2.45053,3.70269,151.098
ENSG00000084073,ZMPSTE24,1,3,1.75023,4.03949,-2.28926,-56.672
ENSG00000084090,STARD7,1,1,0.790977,1.00889,-0.217917,-21.5996
ENSG00000084093,REST,1,10,1.00574,1.33242,-0.326682,-24.5178
ENSG00000084444,FAM234B,1,2,0.907436,1.80549,-0.898058,-49.7403
ENSG00000084463,WBP11,1,2,1.55333,0.9983,0.555032,55.5977
ENSG00000084623,EIF3I,32,2,2.47714,1.58158,0.895559,56.6244
ENSG00000084754,HADHA,2,7,1.49391,2.11024,-0.616321,-29.2063
ENSG00000085231,AK6,1,4,5.33602,4.13276,1.20326,29.1151
ENSG00000085274,MYNN,2,3,3.2572,2.43053,0.82666,34.0114
ENSG00000085365,SCAMP1,1,5,3.02655,2.2829,0.743644,32.5745
ENSG00000085377,PREP,1,2,4.87813,2.61588,2.26225,86.4816
ENSG00000085382,HACE1,1,7,0.824029,1.31153,-0.487506,-37.1706
ENSG00000085433,WDR47,1,7,1.1338,1.44982,-0.316026,-21.7976
ENSG00000085719,CPNE3,2,6,4.90859,2.92178,1.98681,67.9999
ENSG00000085760,MTIF2,1,9,3.0723,2.07958,0.992716,47.7363
ENSG00000085871,MGST2,1,3,11.1821,4.1788,7.00329,167.591
ENSG00000086062,B4GALT1,1,1,1.44192,1.04741,0.394511,37.6654
ENSG00000086102,NFX1,1,1,1.04619,0.995849,0.050346,5.05559
ENSG00000086189,DIMT1,2,9,3.95607,3.90448,0.0515865,1.32121
ENSG00000086232,EIF2AK1,1,3,0.456492,1.14568,-0.68919,-60.1554
ENSG00000086504,MRPL28,2,4,3.48405,2.4963,0.987758,39.569
ENSG00000086598,TMED2,1,2,3.53287,1.48413,2.04875,138.044
ENSG00000086666,ZFAND6,2,19,3.9513,2.15804,1.79327,83.0972
ENSG00000087077,TRIP6,1,4,1.20162,0.89526,0.306361,34.2203
ENSG00000087088,BAX,2,6,0.865448,0.941265,-0.0758165,-8.05475
ENSG00000087157,PGS1,1,9,0.774524,0.985478,-0.210954,-21.4063
ENSG00000087206,UIMC1,1,7,2.75347,0.985014,1.76846,179.537
ENSG00000087253,LPCAT2,1,1,5.03618,1.35654,3.67963,271.251
ENSG00000087263,OGFOD1,2,5,2.0437,2.1046,-0.060903,-2.8938
ENSG00000087269,NOP14,3,1,1.13075,1.41965,-0.288908,-20.3506
ENSG00000087274,ADD1,1,14,1.17044,1.16277,0.0076655,0.659242
ENSG00000087299,L2HGDH,2,4,1.77016,1.70442,0.0657435,3.85724
ENSG00000087302,RTRAF,1,3,17.1745,1.92078,15.2538,794.142
ENSG00000087448,KLHL42,1,2,1.29049,1.55245,-0.261957,-16.8738
ENSG00000087470,DNM1L,11,9,3.45611,2.42901,1.0271,42.2849
ENSG00000087502,ERGIC2,2,8,2.22004,1.91607,0.303967,15.864
ENSG00000087586,AURKA,9,4,1.26264,1.23846,0.024179,1.95235
ENSG00000087884,AAMDC,1,4,2.57593,4.53263,-1.9567,-43.1692
ENSG00000088179,PTPN4,2,4,0.755784,0.448849,0.306935,68.3828
ENSG00000088256,GNA11,1,2,0.421066,0.804869,-0.383803,-47.6852
ENSG00000088325,TPX2,1,1,1.61783,1.63385,-0.016014,-0.980141
ENSG00000088766,CRLS1,2,1,2.61328,1.65604,0.957241,57.8031
ENSG00000088808,PPP1R13B,1,6,0.733854,1.0463,-0.312441,-29.8617
ENSG00000088832,FKBP1A,1,11,1.88239,0.475544,1.40685,295.84
ENSG00000088986,DYNLL1,1,9,3.02996,1.29908,1.73088,133.24
ENSG00000089022,MAPKAPK5,1,4,0.783269,0.349024,0.434245,124.417
ENSG00000089053,ANAPC5,1,6,0.999337,1.24514,-0.245807,-19.7413
ENSG00000089063,TMEM230,3,7,0.419578,0.39749,0.022088,5.55687
ENSG00000089094,KDM2B,1,7,0.991952,0.502962,0.48899,97.2221
ENSG00000089280,FUS,1,3,3.4225,3.35166,0.070845,2.11373
ENSG00000089327,FXYD5,1,10,4.09654,2.99811,1.09842,36.6372
ENSG00000089486,CDIP1,1,12,1.65359,0.875857,0.77773,88.7966
ENSG00000089597,GANAB,1,9,1.63583,1.62182,0.014011,0.863904
ENSG00000089682,RBM41,4,1,3.5002,2.88266,0.617537,21.4225
ENSG00000089685,BIRC5,4,5,1.54697,1.63343,-0.0864585,-5.29306
ENSG00000089737,DDX24,1,2,3.52196,1.75957,1.76239,100.161
ENSG00000089775,ZBTB25,2,2,1.34826,1.04265,0.305614,29.3113
ENSG00000089818,NECAP1,1,12,3.94453,4.11998,-0.175456,-4.25866
ENSG00000089916,GPATCH2L,2,9,1.85391,1.42776,0.426148,29.8473
ENSG00000090013,BLVRB,1,4,2.17325,2.59105,-0.417794,-16.1245
ENSG00000090020,SLC9A1,1,2,0.460023,0.699311,-0.239288,-34.2177
ENSG00000090054,SPTLC1,4,8,3.7845,5.82018,-2.03568,-34.9762
ENSG00000090060,PAPOLA,1,7,4.20772,1.65957,2.54816,153.544
ENSG00000090263,MRPS33,1,4,14.8663,3.54161,11.3247,319.762
ENSG00000090266,NDUFB2,3,9,5.93943,5.12569,0.813739,15.8757
ENSG00000090273,NUDC,1,2,2.81783,0.972045,1.84578,189.886
ENSG00000090372,STRN4,2,10,0.774403,0.602308,0.172095,28.5726
ENSG00000090470,PDCD7,1,1,0.713753,0.523214,0.190539,36.417
ENSG00000090487,SPG21,4,7,1.48645,0.895076,0.591378,66.0702
ENSG00000090581,GNPTG,1,5,0.661174,1.92435,-1.26317,-65.6416
ENSG00000090612,ZNF268,1,2,1.07877,2.61349,-1.53471,-58.7228
ENSG00000090615,GOLGA3,8,11,0.285355,0.58296,-0.297605,-51.0507
ENSG00000090621,PABPC4,1,16,1.42032,1.64492,-0.224601,-13.6542
ENSG00000090861,AARS1,1,26,1.91814,2.22264,-0.304499,-13.6999
ENSG00000090863,GLG1,2,6,1.67395,0.977923,0.696026,71.1739
ENSG00000091127,PUS7,3,1,1.90363,0.890038,1.01359,113.882
ENSG00000091164,TXNL1,2,5,12.2883,3.39076,8.89756,262.406
ENSG00000091436,MAP3K20,2,3,1.43514,1.423,0.0121315,0.852527
ENSG00000091651,ORC6,2,2,4.34178,2.35554,1.98623,84.3216
ENSG00000092094,OSGEP,1,2,7.33533,2.33964,4.99568,213.523
ENSG00000092140,G2E3,2,8,1.98341,2.07085,-0.0874465,-4.22272
ENSG00000092148,HECTD1,1,10,0.900798,1.83415,-0.933351,-50.8874
ENSG00000092199,HNRNPC,2,24,0.718923,0.56574,0.153183,27.0765
ENSG00000092203,TOX4,3,6,1.83751,0.685777,1.15173,167.946
ENSG00000092208,GEMIN2,2,7,1.64513,1.65857,-0.0134355,-0.810065
ENSG00000092439,TRPM7,3,1,0.528342,0.453739,0.074603,16.4418
ENSG00000092445,TYRO3,1,3,0.518923,0.29304,0.225883,77.0827
ENSG00000092470,WDR76,2,1,1.72575,1.10013,0.625621,56.8681
ENSG00000092531,SNAP23,2,15,7.20186,3.37321,3.82865,113.502
ENSG00000092621,PHGDH,2,19,3.87927,1.85997,2.0193,108.566
ENSG00000092847,AGO1,2,6,0.314634,0.458774,-0.144141,-31.4186
ENSG00000092853,CLSPN,2,2,2.01547,2.05517,-0.0397065,-1.93203
ENSG00000092931,MFSD11,4,10,0.96746,0.750204,0.217256,28.9595
ENSG00000092978,GPATCH2,1,1,3.31536,2.69152,0.62384,23.178
ENSG00000093000,NUP50,1,10,0.464312,0.402086,0.062226,15.4758
ENSG00000093010,COMT,2,12,2.41869,1.84777,0.570924,30.8981
ENSG00000093144,ECHDC1,1,18,6.32654,3.47429,2.85226,82.0962
ENSG00000093183,SEC22C,6,7,1.01636,1.00348,0.012884,1.28393
ENSG00000093217,XYLB,2,3,1.66385,1.26583,0.398014,31.4428
ENSG00000094804,CDC6,1,4,2.73284,1.30605,1.42679,109.244
ENSG00000094841,UPRT,1,5,2.93007,1.94848,0.981587,50.377
ENSG00000094916,CBX5,1,3,0.880148,3.76235,-2.8822,-76.6064
ENSG00000095002,MSH2,3,5,5.16184,3.44777,1.71407,49.7153
ENSG00000095059,DHPS,2,13,1.97539,1.79238,0.183007,10.2103
ENSG00000095139,ARCN1,2,2,2.16004,1.79774,0.362296,20.1528
ENSG00000095209,TMEM38B,1,4,1.88119,2.50217,-0.620985,-24.8179
ENSG00000095485,CWF19L1,3,1,2.66224,2.33962,0.322611,13.789
ENSG00000095787,WAC,8,15,1.85827,1.3407,0.517578,38.6051
ENSG00000095906,NUBP2,2,7,1.38992,0.886324,0.503598,56.8187
ENSG00000096060,FKBP5,1,3,7.29298,1.66701,5.62597,337.489
ENSG00000096063,SRPK1,2,6,2.22145,2.39318,-0.171732,-7.17589
ENSG00000097033,SH3GLB1,3,1,2.92863,1.70352,1.22511,71.9167
ENSG00000099246,RAB18,2,20,6.94877,4.67132,2.27745,48.7539
ENSG00000099284,MACROH2A2,3,21,2.72936,1.77167,0.957689,54.0558
ENSG00000099341,PSMD8,5,5,2.43812,1.74446,0.693665,39.764
ENSG00000099385,BCL7C,1,3,0.418656,0.517936,-0.09928,-19.1684
ENSG00000099622,CIRBP,1,33,5.49073,1.24323,4.2475,341.65
ENSG00000099810,MTAP,2,5,6.06381,2.72164,3.34217,122.8
ENSG00000099817,POLR2E,1,8,1.59058,1.16797,0.422603,36.1826
ENSG00000099917,MED15,3,15,1.32089,1.50393,-0.183041,-12.1709
ENSG00000099940,SNAP29,1,1,2.05575,2.16891,-0.113158,-5.21729
ENSG00000099942,CRKL,1,1,0.855341,1.17384,-0.318497,-27.133
ENSG00000099968,BCL2L13,1,10,1.99603,2.01551,-0.0194785,-0.966432
ENSG00000099992,TBC1D10A,1,3,1.20427,1.22405,-0.019786,-1.61643
ENSG00000099999,RNF215,1,3,0.637002,0.699654,-0.062652,-8.95471
ENSG00000100014,SPECC1L,1,5,0.679065,0.736299,-0.057234,-7.7732
ENSG00000100023,PPIL2,9,4,1.87586,2.18544,-0.309582,-14.1657
ENSG00000100034,PPM1F,1,4,1.80021,0.785623,1.01459,129.144
ENSG00000100077,GRK3,1,1,0.41739,0.256369,0.161021,62.8083
ENSG00000100083,GGA1,1,14,2.04646,1.17216,0.874298,74.5887
ENSG00000100116,GCAT,1,4,0.828505,0.569009,0.259496,45.6049
ENSG00000100124,ANKRD54,1,8,0.705549,0.858475,-0.152926,-17.8136
ENSG00000100129,EIF3L,4,6,1.91551,1.37065,0.544867,39.7526
ENSG00000100139,MICALL1,1,8,0.181397,0.263429,-0.0820315,-31.1399
ENSG00000100142,POLR2F,2,8,4.01808,1.87624,2.14184,114.156
ENSG00000100154,TTC28,2,2,0.511898,0.557681,-0.045784,-8.2097
ENSG00000100209,HSCB,3,1,2.40005,1.93712,0.462927,23.8977
ENSG00000100221,JOSD1,2,5,0.310007,0.400761,-0.0907545,-22.6455
ENSG00000100226,GTPBP1,1,6,1.0174,1.06186,-0.0444565,-4.18668
ENSG00000100228,RAB36,1,2,0.777076,1.11324,-0.336163,-30.1968
ENSG00000100243,CYB5R3,4,17,2.86189,1.89505,0.966835,51.019
ENSG00000100263,RHBDD3,1,3,0.287873,0.399185,-0.111312,-27.8848
ENSG00000100266,PACSIN2,1,10,0.280237,1.31991,-1.03968,-78.7685
ENSG00000100284,TOM1,1,12,0.827845,1.51491,-0.687064,-45.3535
ENSG00000100296,THOC5,1,11,0.966823,1.36489,-0.398066,-29.1647
ENSG00000100320,RBFOX2,1,17,0.384947,0.95151,-0.566563,-59.5436
ENSG00000100335,MIEF1,1,5,0.267272,0.39216,-0.124888,-31.8462
ENSG00000100344,PNPLA3,1,2,0.916616,0.734832,0.181783,24.7381
ENSG00000100348,TXN2,1,3,1.40216,1.28458,0.117583,9.15341
ENSG00000100350,FOXRED2,12,2,0.463312,0.367258,0.0960545,26.1545
ENSG00000100353,EIF3D,1,6,1.49918,2.44116,-0.941979,-38.5874
ENSG00000100354,TNRC6B,4,1,0.667984,0.720403,-0.052419,-7.27634
ENSG00000100364,KIAA0930,2,6,0.27028,0.34204,-0.0717595,-20.9799
ENSG00000100372,SLC25A17,2,12,4.25003,1.89536,2.35467,124.233
ENSG00000100376,FAM118A,4,1,1.06812,0.619957,0.448159,72.2888
ENSG00000100401,RANGAP1,3,4,1.42409,1.22124,0.202858,16.6109
ENSG00000100412,ACO2,5,14,0.720405,1.03797,-0.317566,-30.5948
ENSG00000100416,TRMU,1,11,1.12761,1.62616,-0.498549,-30.6581
ENSG00000100422,CERK,1,1,0.399384,0.34251,0.056874,16.6051
ENSG00000100442,FKBP3,1,2,1.87745,9.27037,-7.39292,-79.7479
ENSG00000100461,RBM23,8,11,2.83686,1.57624,1.26062,79.9766
ENSG00000100490,CDKL1,2,2,2.11133,0.991329,1.12,112.98
ENSG00000100522,GNPNAT1,3,1,1.85881,1.91768,-0.058868,-3.06975
ENSG00000100523,DDHD1,1,5,1.16705,0.895538,0.271509,30.318
ENSG00000100532,CGRRF1,1,3,1.86483,2.04287,-0.178045,-8.71542
ENSG00000100554,ATP6V1D,3,8,5.67837,2.71238,2.96599,109.35
ENSG00000100564,PIGH,2,8,0.43213,0.376714,0.055417,14.7106
ENSG00000100568,VTI1B,1,4,0.688332,0.393126,0.295207,75.0922
ENSG00000100591,AHSA1,2,5,3.72767,3.00592,0.72175,24.0109
ENSG00000100596,SPTLC2,1,2,4.99076,2.3937,2.59706,108.496
ENSG00000100600,LGMN,6,8,2.28988,1.56956,0.720319,45.8931
ENSG00000100605,ITPK1,2,6,0.843871,0.39663,0.44724,112.76
ENSG00000100612,DHRS7,3,4,4.20523,2.03975,2.16548,106.164
ENSG00000100625,SIX4,1,1,1.00696,0.786388,0.220569,28.0484
ENSG00000100629,CEP128,1,8,1.01629,1.18286,-0.166569,-14.0819
ENSG00000100650,SRSF5,1,8,12.1125,4.0151,8.09739,201.674
ENSG00000100714,MTHFD1,4,14,2.51205,1.86311,0.648944,34.8313
ENSG00000100722,ZC3H14,2,20,4.3289,1.93573,2.39317,123.631
ENSG00000100744,GSKIP,1,5,4.53212,3.42692,1.1052,32.2506
ENSG00000100749,VRK1,3,23,3.19182,3.00455,0.187274,6.23302
ENSG00000100811,YY1,1,4,2.23744,1.96369,0.273748,13.9405
ENSG00000100815,TRIP11,1,3,3.94383,2.89644,1.04739,36.1614
ENSG00000100865,CINP,2,4,2.81035,1.36835,1.442,105.382
ENSG00000100888,CHD8,1,12,0.719975,0.67927,0.040705,5.99246
ENSG00000100897,DCAF11,1,10,0.608961,0.557986,0.050975,9.13553
ENSG00000100902,PSMA6,2,11,1.18029,1.66725,-0.486952,-29.207
ENSG00000100934,SEC23A,3,8,3.00272,2.09135,0.911374,43.5783
ENSG00000100983,GSS,1,15,3.13509,2.44051,0.694579,28.4605
ENSG00000101000,PROCR,1,2,4.15208,1.76417,2.38791,135.356
ENSG00000101003,GINS1,15,2,3.46419,2.7941,0.670091,23.9824
ENSG00000101019,UQCC1,2,12,0.933234,1.83382,-0.900586,-49.1099
ENSG00000101079,NDRG3,3,2,2.23037,1.84369,0.386685,20.9735
ENSG00000101109,STK4,4,3,1.39557,2.26427,-0.868698,-38.3655
ENSG00000101126,ADNP,1,7,1.1159,0.968322,0.14758,15.2408
ENSG00000101138,CSTF1,1,5,3.29951,2.30141,0.9981,43.369
ENSG00000101144,BMP7,1,3,0.484523,0.60706,-0.122537,-20.1853
ENSG00000101181,MTG2,2,1,1.33078,1.22127,0.109503,8.96635
ENSG00000101190,TCFL5,1,1,0.09737,0.095312,0.002058,2.15922
ENSG00000101199,ARFGAP1,1,13,1.10176,1.16239,-0.060627,-5.21571
ENSG00000101210,EEF1A2,1,5,1.5759,1.4785,0.097404,6.58803
ENSG00000101236,RNF24,2,2,1.4876,1.10798,0.379621,34.2624
ENSG00000101266,CSNK2A1,6,12,0.620592,0.497625,0.122968,24.711
ENSG00000101294,HM13,1,9,2.83475,2.41485,0.4199,17.3883
ENSG00000101310,SEC23B,1,9,2.58596,1.77423,0.811735,45.7515
ENSG00000101347,SAMHD1,10,11,2.72204,2.88451,-0.162472,-5.63256
ENSG00000101363,MANBAL,3,2,1.44616,1.14628,0.299873,26.1605
ENSG00000101407,TTI1,1,2,0.957873,1.03024,-0.0723645,-7.02406
ENSG00000101417,PXMP4,1,2,2.34985,1.52787,0.821978,53.7988
ENSG00000101439,CST3,1,2,3.84513,0.82708,3.01805,364.905
ENSG00000101557,USP14,3,4,5.97235,3.54229,2.43005,68.6011
ENSG00000101558,VAPA,1,2,7.08556,3.40371,3.68185,108.172
ENSG00000101596,SMCHD1,5,4,3.77842,3.5642,0.214221,6.01035
ENSG00000101608,MYL12A,1,6,3.86176,2.21188,1.64989,74.592
ENSG00000101639,CEP192,1,9,1.11411,1.10768,0.006424,0.579949
ENSG00000101782,RIOK3,2,3,3.52093,3.07936,0.441574,14.3398
ENSG00000101868,POLA1,1,3,1.77104,3.66237,-1.89133,-51.6422
ENSG00000101871,MID1,1,13,1.07515,1.04381,0.031343,3.00275
ENSG00000101882,NKAP,1,1,6.06165,2.41872,3.64293,150.614
ENSG00000101901,ALG13,1,26,3.0652,2.19376,0.871434,39.7232
ENSG00000101940,WDR13,1,5,1.36539,0.413701,0.951687,230.042
ENSG00000101966,XIAP,3,1,0.882431,1.3841,-0.501674,-36.2454
ENSG00000101972,STAG2,1,15,4.08116,3.36597,0.715187,21.2476
ENSG00000102024,PLS3,3,5,3.17246,4.08376,-0.911306,-22.3153
ENSG00000102034,ELF4,1,2,0.825072,0.639255,0.185817,29.0677
ENSG00000102078,SLC25A14,2,5,1.35413,1.42323,-0.0690995,-4.85512
ENSG00000102098,SCML2,3,1,2.42115,1.81944,0.601702,33.0706
ENSG00000102103,PQBP1,1,12,5.86271,1.82623,4.03648,221.028
ENSG00000102144,PGK1,1,1,5.86712,3.23461,2.63251,81.3859
ENSG00000102158,MAGT1,10,1,2.34933,1.8926,0.45673,24.1324
ENSG00000102230,PCYT1B,2,2,0.848988,0.807625,0.041363,5.12156
ENSG00000102309,PIN4,1,7,3.78341,3.23999,0.543415,16.7721
ENSG00000102317,RBM3,2,1,6.68523,6.1813,0.50393,8.15249
ENSG00000102384,CENPI,6,2,1.90492,1.416,0.488922,34.5285
ENSG00000102393,GLA,1,10,3.31434,2.69942,0.614921,22.7798
ENSG00000102531,FNDC3A,1,5,1.66341,1.62574,0.037668,2.31697
ENSG00000102572,STK24,2,4,2.8787,1.33433,1.54437,115.742
ENSG00000102580,DNAJC3,1,1,1.34847,1.54618,-0.197703,-12.7866
ENSG00000102743,SLC25A15,1,2,0.499141,0.537643,-0.0385015,-7.16117
ENSG00000102780,DGKH,3,3,0.543304,0.877915,-0.334611,-38.1143
ENSG00000102781,KATNAL1,1,3,0.594885,0.666274,-0.071389,-10.7147
ENSG00000102805,CLN5,3,5,0.773738,1.3448,-0.571061,-42.4644
ENSG00000102858,MGRN1,3,7,0.656392,0.548956,0.107436,19.571
ENSG00000102893,PHKB,6,6,1.08583,0.939667,0.146161,15.5546
ENSG00000102898,NUTF2,2,11,4.82706,3.84071,0.986347,25.6813
ENSG00000102900,NUP93,3,13,4.56594,1.58512,2.98082,188.05
ENSG00000102901,CENPT,1,11,3.38015,1.66219,1.71796,103.355
ENSG00000102908,NFAT5,6,5,2.10054,1.61574,0.484797,30.0046
ENSG00000102910,LONP2,1,5,1.21004,1.47149,-0.261449,-17.7677
ENSG00000102967,DHODH,2,3,2.98179,2.32177,0.660027,28.4278
ENSG00000102974,CTCF,6,5,1.38325,1.40904,-0.0257895,-1.83029
ENSG00000102978,POLR2C,1,1,6.50529,2.85209,3.6532,128.088
ENSG00000103021,CFAP263,2,2,1.46814,1.83154,-0.363394,-19.841
ENSG00000103035,PSMD7,1,3,1.25056,3.53845,-2.28788,-64.6579
ENSG00000103037,SETD6,1,5,1.0793,1.3341,-0.254799,-19.0989
ENSG00000103042,SLC38A7,3,5,0.522029,0.747593,-0.225564,-30.172
ENSG00000103051,COG4,2,15,1.99332,1.70042,0.292895,17.2249
ENSG00000103064,SLC7A6,6,8,0.756481,0.874955,-0.118474,-13.5405
ENSG00000103066,PLA2G15,1,6,0.722796,1.06928,-0.34648,-32.4032
ENSG00000103091,WDR59,2,6,1.19508,0.944865,0.250217,26.4818
ENSG00000103111,MON1B,1,7,0.406048,0.620167,-0.214119,-34.526
ENSG00000103121,CMC2,7,8,3.28842,5.96238,-2.67396,-44.8472
ENSG00000103148,NPRL3,2,8,1.11936,0.862857,0.256503,29.7272
ENSG00000103160,HSDL1,1,4,2.79735,1.79055,1.0068,56.2281
ENSG00000103174,NAGPA,2,5,0.734376,0.88331,-0.148934,-16.8609
ENSG00000103187,COTL1,1,2,3.4471,1.37131,2.07579,151.372
ENSG00000103194,USP10,1,10,0.905293,0.795542,0.109752,13.7958
ENSG00000103197,TSC2,3,24,0.865935,0.810699,0.055236,6.81338
ENSG00000103199,ZNF500,4,3,0.673487,0.468058,0.205429,43.8896
ENSG00000103202,NME4,3,7,0.387,0.27792,0.10908,39.2487
ENSG00000103264,FBXO31,2,2,0.888508,0.519169,0.369339,71.1403
ENSG00000103275,UBE2I,1,11,6.35492,6.1276,0.227318,3.70974
ENSG00000103319,EEF2K,1,1,0.628477,0.784585,-0.156108,-19.8969
ENSG00000103342,GSPT1,1,6,1.74077,1.32512,0.415655,31.3675
ENSG00000103351,CLUAP1,2,8,5.19076,4.12251,1.06825,25.9127
ENSG00000103356,EARS2,3,4,1.09125,1.3155,-0.224253,-17.047
ENSG00000103363,ELOB,2,6,7.8307,2.0067,5.824,290.228
ENSG00000103365,GGA2,2,7,2.16656,0.764827,1.40173,183.275
ENSG00000103381,CPPED1,1,2,4.80802,2.26363,2.54439,112.403
ENSG00000103415,HMOX2,5,12,1.45605,1.45992,-0.0038695,-0.265049
ENSG00000103423,DNAJA3,1,6,0.637314,1.22616,-0.588844,-48.0235
ENSG00000103429,BFAR,2,7,1.35144,1.04931,0.302131,28.7934
ENSG00000103485,QPRT,1,2,1.65357,1.53454,0.119029,7.75666
ENSG00000103510,KAT8,2,3,1.87309,1.23738,0.635714,51.3758
ENSG00000103540,CCP110,4,3,1.21511,0.800692,0.414418,51.7574
ENSG00000103544,VPS35L,3,8,0.784156,1.1353,-0.351145,-30.9297
ENSG00000103550,KNOP1,1,3,1.4607,2.60595,-1.14525,-43.9476
ENSG00000103642,LACTB,1,2,3.40421,2.87881,0.525405,18.2508
ENSG00000103657,HERC1,1,7,1.55243,0.678591,0.873837,128.772
ENSG00000103707,MTFMT,2,2,1.59542,1.04184,0.553579,53.1347
ENSG00000103769,RAB11A,1,5,4.74385,2.97629,1.76756,59.3881
ENSG00000103852,TTC23,4,3,0.853646,0.88114,-0.0274945,-3.12033
ENSG00000103855,CD276,2,14,0.545812,0.408663,0.137149,33.5605
ENSG00000103932,RPAP1,1,5,0.938564,0.688005,0.250559,36.4182
ENSG00000103942,HOMER2,1,3,3.64391,0.305893,3.33802,1091.24
ENSG00000103978,TMEM87A,1,9,5.26988,2.71468,2.55521,94.1258
ENSG00000103994,ZNF106,6,3,0.671451,0.772286,-0.100835,-13.0567
ENSG00000103995,CEP152,2,3,2.12156,2.35606,-0.234498,-9.95299
ENSG00000104064,GABPB1,2,8,1.91542,1.86639,0.049038,2.62743
ENSG00000104129,DNAJC17,1,5,8.01235,1.64484,6.36751,387.12
ENSG00000104142,VPS18,1,2,0.469473,0.751606,-0.282133,-37.5374
ENSG00000104164,BLOC1S6,5,10,0.794572,1.61394,-0.819373,-50.7683
ENSG00000104221,BRF2,1,3,1.22971,0.767333,0.462378,60.2578
ENSG00000104290,FZD3,2,1,1.22312,0.33916,0.883956,260.631
ENSG00000104331,BPNT2,2,1,1.2789,0.728475,0.550425,75.5585
ENSG00000104341,LAPTM4B,2,2,1.69423,2.00132,-0.307095,-15.3446
ENSG00000104343,UBE2W,4,5,2.48244,1.81805,0.664383,36.5436
ENSG00000104408,EIF3E,4,1,5.33623,19.2782,-13.942,-72.3199
ENSG00000104412,EMC2,1,2,24.5592,7.1593,17.3999,243.039
ENSG00000104472,CHRAC1,2,2,1.08273,2.37614,-1.29341,-54.4331
ENSG00000104524,PYCR3,1,4,1.05596,1.15337,-0.0974145,-8.44606
ENSG00000104529,EEF1D,5,23,1.2441,5.85506,-4.61096,-78.7516
ENSG00000104626,ERI1,1,3,3.07507,1.982,1.09307,55.1499
ENSG00000104635,SLC39A14,1,10,2.08207,1.26285,0.819214,64.8701
ENSG00000104643,MTMR9,1,2,1.49237,1.65281,-0.160444,-9.70733
ENSG00000104660,LEPROTL1,2,7,1.41704,2.00113,-0.584091,-29.1881
ENSG00000104671,DCTN6,2,3,4.31842,4.31168,0.006741,0.156343
ENSG00000104687,GSR,2,4,0.738372,1.22724,-0.488872,-39.835
ENSG00000104695,PPP2CB,2,4,1.69226,1.11974,0.572521,51.13
ENSG00000104731,KLHDC4,2,8,0.881546,1.23848,-0.356936,-28.8205
ENSG00000104738,MCM4,5,9,2.66791,2.66513,0.002783,0.104423
ENSG00000104774,MAN2B1,1,5,0.649271,0.60032,0.048951,8.15415
ENSG00000104812,GYS1,1,2,0.751205,0.927334,-0.176129,-18.993
ENSG00000104825,NFKBIB,2,4,1.49203,0.771556,0.720469,93.3786
ENSG00000104833,TUBB4A,2,10,1.02623,1.08723,-0.0610065,-5.61117
ENSG00000104835,SARS2,1,7,1.41867,1.27127,0.147395,11.5943
ENSG00000104883,PEX11G,1,2,1.01317,1.11421,-0.101042,-9.06851
ENSG00000104884,ERCC2,4,8,1.27666,1.24905,0.0276105,2.21053
ENSG00000104886,PLEKHJ1,5,1,1.27127,0.522557,0.748717,143.279
ENSG00000104889,RNASEH2A,1,2,4.22015,3.73257,0.487586,13.063
ENSG00000104946,TBC1D17,1,4,0.50666,0.500949,0.0057105,1.13994
ENSG00000104957,YJU2B,1,5,1.23342,1.11791,0.115509,10.3326
ENSG00000104979,C19orf53,2,4,3.87305,4.16612,-0.293063,-7.03444
ENSG00000104980,TIMM44,1,4,1.34058,2.19711,-0.856524,-38.9842
ENSG00000105011,ASF1B,1,4,1.94233,1.22129,0.721048,59.0401
ENSG00000105053,VRK3,1,17,0.945094,0.947207,-0.002113,-0.223077
ENSG00000105058,FAM32A,1,4,1.85921,0.885514,0.973694,109.958
ENSG00000105176,URI1,1,8,0.830084,0.828167,0.0019165,0.231415
ENSG00000105197,TIMM50,4,8,2.33314,0.935956,1.39718,149.279
ENSG00000105220,GPI,7,7,2.45673,1.57458,0.882147,56.0241
ENSG00000105221,AKT2,3,26,0.441267,0.394367,0.0468995,11.8923
ENSG00000105223,PLD3,3,23,1.30282,1.24561,0.05721,4.59293
ENSG00000105245,NUMBL,1,6,0.494523,0.450754,0.043769,9.71017
ENSG00000105248,YJU2,1,1,1.19503,1.08514,0.109889,10.1267
ENSG00000105254,TBCB,3,5,1.72717,1.84951,-0.12234,-6.61473
ENSG00000105323,HNRNPUL1,2,15,0.698487,0.492631,0.205856,41.787
